Company ID,Target Account,Last Modified Date,Lead Status,Total Revenue,Postal Code,Twitter Followers,first_conversion_date_timestamp_earliest_value_61f58f2c,Company Domain Name,Last Touch Converting Campaign,First Touch Converting Campaign,Recent Deal Close Date,hs_analytics_first_visit_timestamp_timestamp_earliest_value_accc17ae,Number of Pageviews,hs_analytics_last_visit_timestamp_timestamp_latest_value_999a0fce,Number of Employees,Site visit complete,Campaign of last booking in meetings tool,Number of decision makers,Time of Last Session,Time of First Session,Number of blockers,Close Date,Ideal Customer Profile Tier,Facebook Fans,Associated Deals,Last Logged Call Date,hs_analytics_source_data_1_timestamp_earliest_value_9b2f1fa1,recent_conversion_date_timestamp_latest_value_72856da1,Recent Deal Amount,Number of times contacted,Number of Sales Activities,All team ids,Last Open Task Date,Original Source Type,Target Account Probability,hs_analytics_num_page_views_cardinality_sum_e46e85b0,First Deal Created Date,recent_conversion_event_name_timestamp_latest_value_66c820bf,Medium of last booking in meetings tool,Facebook Company Page,Create Date,LinkedIn Bio,Date of last meeting booked in meetings tool,City,Name,Number of child companies,Additional Domains,Target Account Recommendation Snooze Time,Total open deal value,All accessible team ids,Number of Sessions,Phone Number,Last Sales Activity Date,first_contact_createdate_timestamp_earliest_value_78b50eea,Company owner,About Us,Last Activity Date,Next Activity Date,Source of last booking in meetings tool,Owner Assigned Date,State/Region,Introduced by,LinkedIn Company Page,Total Money Raised,Created by user ID,Associated Contacts,Original Source Data 1,first_conversion_event_name_timestamp_earliest_value_68ddae0a,Target Account,Number of contacts with a buying role,hs_analytics_source_timestamp_earliest_value_25a3a52c,Original Source Data 2,Lifecycle Stage,Last Booked Meeting Date,Last Contacted,Street Address,HubSpot Team,Twitter Bio,Web Technologies,closedate_timestamp_earliest_value_a2a17e6e,last sales activity date old,Country/Region,Target Account Recommendation State,Merged object IDs,Latest meeting activity,hs_predictivecontactscore_v2_next_max_max_d4e58c1e,First Contact Create Date,hs_analytics_first_touch_converting_campaign_timestamp_earliest_value_4757fe10,Time Zone,Time Last Seen,Time First Seen,All owner ids,Recent Sales Email Replied Date,Type,Website URL,Year Founded,Twitter Handle,hs_analytics_num_visits_cardinality_sum_53d952a6,Google Plus Page,Days to Close,num_conversion_events_cardinality_sum_d095f14b,Description,Annual Revenue,hs_analytics_first_timestamp_timestamp_earliest_value_11e3a63a,hs_analytics_last_timestamp_timestamp_latest_value_4e16365a,Parent Company,Industry,Object create date/time,hs_analytics_source_data_2_timestamp_earliest_value_9b2f9400,Street Address 2,Is Public,hs_analytics_last_touch_converting_campaign_timestamp_latest_value_81a64e30,User IDs of all owners,Avatar FileManager key,Number of open deals,Updated by user ID,Associated Company ID,Associated Company
4490293430,,2020-10-20 13:35,,,44113,,,snipinternet.com,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-09-18 01:18,"We suck less® We are dedicated to delivering speeds that are WAY faster  without the fees, bundles, and bullsh*t from the big cable company. SIGN UP NOW What is snip? Snip Delivers The Fastest Residential Internet Possible. No one wants…",,Cleveland,"Snip Internet, LLC",0,,,,,,8443837123,,,Bo Peponis,,,,,2020-09-18 01:18,OH,,https://www.linkedin.com/company/snipinternet,,Bo Peponis,0,,,,,,,,,,2401 Superior Via,,,Microsoft Exchange Online; Gravity Forms; Salesforce; Route 53; Mailchimp; Microsoft Office 365; Nginx; Wordpress; Google Analytics; Outlook,,,United States,,,,,,,America/New_York,,,50900485,,,snipinternet.com,2016,SnipInternet,,,,,"We suck less® We are dedicated to delivering speeds that are WAY faster  without the fees, bundles, and bullsh*t from the big cable company. SIGN UP NOW What is snip? Snip Delivers The Fastest Residential Internet Possible. No one wants…",1000000,,,,,,,,false,,11908784,,,Bo Peponis,,
4490302919,,2020-10-19 16:12,,,55102,,,betteryou.ai,,,,,,,50,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-09-18 01:18,,,Saint Paul,Better Time Inc,0,,,,,,,,,Bo Peponis,,,,,2020-09-18 01:18,MN,,https://www.linkedin.com/company/betteryou,,Bo Peponis,0,,,,,,,,,,370 Wabasha Street North,,,Apache; Wordpress; Namecheap Dns; Google Tag Manager; Mandrill; Google Analytics; Google Apps; AdRoll; HubSpot; Facebook Advertiser; Drift,,,United States,,,,,,,America/Chicago,,,50900485,,,betteryou.ai,,TheBetterYouHQ,,,,,Make better digital decisions every single day #wellness,,,,,,,,,false,,11908784,,,Bo Peponis,,
4489397462,,2020-10-19 16:12,,,55102,,,betteryou.ai,,,,,,,50,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-09-18 01:18,,,Saint Paul,Better Time Inc,0,,,,,,,,,Bo Peponis,,,,,2020-09-18 01:18,MN,,https://www.linkedin.com/company/betteryou,,Bo Peponis,0,,,,,,,,,,370 Wabasha Street North,,,Apache; Wordpress; Namecheap Dns; Google Tag Manager; Mandrill; Google Analytics; Google Apps; AdRoll; HubSpot; Facebook Advertiser; Drift,,,United States,,,,,,,America/Chicago,,,50900485,,,betteryou.ai,,TheBetterYouHQ,,,,,Make better digital decisions every single day #wellness,,,,,,,,,false,,11908784,,,Bo Peponis,,
4490302235,,2020-09-18 01:19,,,,,,transitiv.io,,,,,,,25,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-09-18 01:18,Unleash your Customer Data with Transitiv! We are a Customer Data Platform focused on serving Franchise & Multi-Location businesses. Learn more today!,,Atlanta,Transitiv Inc,0,,,,,, +1 404-939-3737,,,Bo Peponis,,,,,2020-09-18 01:18,GA,,https://www.linkedin.com/company/transitiv,,Bo Peponis,0,,,,,,,,,,,,,Youtube; Freshdesk; Nginx; Hotjar; Wordpress; Google Tag Manager; Go Squared; Recaptcha; Google Analytics; Gauges; Godaddy Nameserver; Facebook Advertiser,,,United States,,,,,,,America/New_York,,,50900485,,,transitiv.io,2016,Transitiv_io,,,,,Unleash your Customer Data with Transitiv! We are a Customer Data Platform focused on serving Franchise & Multi-Location businesses. Learn more today!,1000000,,,,,,,,false,,11908784,,,Bo Peponis,,
4490302923,,2020-10-06 17:38,,,94105,,,banks.com,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://www.facebook.com/bankscom,2020-09-18 01:19,"Banks.com is your one stop shop for all things financial. We are your reliable and trust worthy source for anything you need regarding banking, credit and reports.",,San Francisco,Banks.com,0,,,,,,415-962-9700,,,Bo Peponis,,,,,2020-09-18 01:19,CA,,https://www.linkedin.com/company/banks-com,,Bo Peponis,0,,,,,,,,,,425 Market Street,,,Microsoft Exchange Online; Youtube; Route 53; Trustpilot; Wordpress; Facebook Advertiser; Gravity Forms; App Nexus; Google Adsense; Nginx; Google Tag Manager; Facebook Connect; Crazy Egg; Dstillery; Microsoft Office 365; MediaMath; Google Analytics; Outlook,,,United States,,,,,,,America/Los_Angeles,,,50900485,,,banks.com,1994,Banks_DotCom,,,,,"Banks.com is your one stop shop for all things financial. We are your reliable and trust worthy source for anything you need regarding banking, credit and reports.",10000000,,,,Financial Services,,,,false,,11908784,,,Bo Peponis,,
4490293432,,2020-09-20 12:28,,,20005,,,memorywell.com,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-09-18 01:19,"MemoryWell is a digital platform for storytelling that brings the skills of professional writers to the challenge of helping elders tell their life story. With MemoryWell+, you can build a collaborative timeline around...",,Washington,MemoryWell LLC,0,,,,,,2028459355,,,Bo Peponis,,,,,2020-09-18 01:19,DC,,https://www.linkedin.com/company/memorywell,,Bo Peponis,0,,,,,,,,,,1440 G ST NW,,,Google Tag Manager; Recaptcha; Google Analytics; Google Apps; Facebook Advertiser; Amazon S3; Mailchimp; Crazy Egg; Mixpanel,,,United States,,,,,,,America/New_York,,,50900485,,,memorywell.com,2016,MemoryWell,,,,,"MemoryWell is a digital platform for storytelling that brings the skills of professional writers to the challenge of helping elders tell their life story. With MemoryWell+, you can build a collaborative timeline around...",1000000,,,,,,,,false,,11908784,,,Bo Peponis,,
4490302924,,2020-10-14 11:11,,,80203,,,leafwire.com,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-09-18 01:19,,,Denver,"Leafwires, LLC",0,,,,,,,,,Bo Peponis,,,,,2020-09-18 01:19,CO,,https://www.linkedin.com/company/leafwires,,Bo Peponis,0,,,,,,,,,,455 SHERMAN ST,,,Google Maps; Google Tag Manager; Google Analytics; Godaddy Nameserver; Google Apps; Amazon Cloudfront; Cloud Flare,,,United States,,,,,,,America/Denver,,,50900485,,,leafwire.com,2017,go_leafwire,,,,,Where cannabis companies go to get funded. Think Angel List but for cannabis only.,1000000,,,,,,,STE 510,false,,11908784,,,Bo Peponis,,
4490293433,,2020-10-09 07:33,,,10010,,,fuigo.com,,,,,,,25,,,,,,,,,,,,,,,,,,,,0.495658398,,,,,https://facebook.com/fuigo.io,2020-09-18 01:19,,,New York,Fuigo,0,,,,,,212-220-1910,,,Bo Peponis,,,,,2020-09-18 01:19,NY,,https://www.linkedin.com/company/fuigo,,Bo Peponis,0,,,,,,,,,,,,,Hotjar; Facebook Connect; Cloud Flare; Google Analytics; Intercom; Twitter Button; Instagram; Piwik; Google Apps; HubSpot; Facebook Advertiser; Wordpress; Visual Website Optimizer; Pardot; Google Tag Manager,,,United States,,,,,,,America/New_York,,,50900485,,,fuigo.com,2015,fuigo_io,,,,,Park Avenue coworking spaces and project management software for interior designers.,10000000,,,,,,,,false,,11908784,,,Bo Peponis,,
4490302927,,2020-09-18 01:19,,,11101,,,introeq.com,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-09-18 01:19,,,,IntroEQ,0,,,,,,,,,Bo Peponis,,,,,2020-09-18 01:19,,,,,Bo Peponis,0,,,,,,,,,,,,,Google Cloud; Facebook Connect; Google Apps,,,,,,,,,,,,,50900485,,,introeq.com,,IntroEQ,,,,,IntroEQ facilitate virtual business roundtables on-demand. Build authentic business relationships.,,,,,,,,,false,,11908784,,,Bo Peponis,,
4490302928,,2020-09-18 01:19,,,,,,desirelist.com,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-09-18 01:19,Shop Honest Product Recommendations from Real Professionals. No #ads. No Fake Reviews. Just honest advice.,,Atlanta,desirelist,0,,,,,,,,,Bo Peponis,,,,,2020-09-18 01:19,GA,,https://www.linkedin.com/company/desirelist,,Bo Peponis,0,,,,,,,,,,,,,Microsoft Exchange Online; Mailchimp; Mixpanel; Microsoft Office 365; Hotjar; Google Tag Manager; Google Analytics; Mandrill; Google Apps; Outlook; Facebook Advertiser; Amazon S3; Cloud Flare,,,United States,,,,,,,America/New_York,,,50900485,,,desirelist.com,,desirelist,,,,,Shop Honest Product Recommendations from Real Professionals. No #ads. No Fake Reviews. Just honest advice.,1000000,,,,,,,,false,,11908784,,,Bo Peponis,,
4490302239,,2020-09-26 08:35,,,10010,,,methodmi.com,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-09-18 01:19,"Method Media Intelligence provides unique digital marketing solutions for advertisers, agencies, and ad-tech partners.",,New York,MethodMI,0,,,,,, +1 415-996-4522,,,Bo Peponis,,,,,2020-09-18 01:19,NY,,https://www.linkedin.com/company/methodmediaintelligence,,Bo Peponis,0,,,,,,,,,,33 Irving Pl,,,Squarespace; Typekit By Adobe; Google Analytics; Godaddy Nameserver; Google Tag Manager,,,United States,,,,,,,America/New_York,,,50900485,,,methodmi.com,,method_mi,,,,,"Method Media Intelligence provides unique digital marketing solutions for advertisers, agencies, and ad-tech partners.",1000000,,,,,,,,false,,11908784,,,Bo Peponis,,
4489397465,,2020-09-18 01:19,,,94612,,,spiralgenetics.com,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.495658398,,,,,https://www.facebook.com/fabric-genomics-formerly-omicia-229995657121878,2020-09-18 01:19,"Spiral Genetics offers the most advanced bioinformatics tools for population analysis, structural variant detection, and data compression for whole human genome datasets.",,Oakland,Spiral Genetics Inc,0,,,,,, +1 206-240-7226,,,Bo Peponis,,,,,2020-09-18 01:19,CA,,https://www.linkedin.com/company/spiral-genetics,4.3M,Bo Peponis,0,,,,,,,,,,107 Spring St,,,Squarespace; Route 53; Typekit By Adobe; Google Apps,,,United States,,,,,,,America/Los_Angeles,,,50900485,,,spiralgenetics.com,2009,spiralgenetics,,,,,"Spiral Genetics offers the most advanced bioinformatics tools for population analysis, structural variant detection, and data compression for whole human genome datasets.",10000000,,,,Biotechnology,,,,false,,11908784,,,Bo Peponis,,
4490293435,,2020-09-18 01:19,,,92563,,,deltaglobalnetwork.com,,,,,,,50,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://www.facebook.com/pages/Delta-Energy-Communications-Inc/1456357857926719,2020-09-18 01:19,,,Murrieta,"Delta Energy & Communications, LLC",0,,,,,,951-816-6338,,,Bo Peponis,,,,,2020-09-18 01:19,CA,,https://www.linkedin.com/company/delta-energy-&-communications-llc,,Bo Peponis,0,,,,,,,,,,29975 Technology Drive,,,Microsoft Exchange Online; Microsoft Office 365; Apache; Google Maps; Wordpress; Go Squared; Google Analytics; Outlook; MaxCDN; Woo Commerce,,,United States,,,,,,,America/Los_Angeles,,,50900485,,,deltaglobalnetwork.com,2014,DEC_Inc,,,,,Delta Energy & Communications is an energy company that provides smart grid energy solutions.,10000000,,,,,,,,false,,11908784,,,Bo Peponis,,
4490293438,,2020-09-18 01:19,,,29464,,,goodunited.io,,,,,,,25,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://www.facebook.com/beinkind,2020-09-18 01:19,"Nonprofit Donor Solutions. Donors aren’t in your inbox, they’re on social. Our blend of data science and human judgment allows us to create personal and conversational messaging experiences that reach your donors and drive results.",,Mount Pleasant,GoodUnited,0,,,,,,843-580-8226,,,Bo Peponis,,,,,2020-09-18 01:19,SC,,https://www.linkedin.com/company/goodunited,,Bo Peponis,0,,,,,,,,,,1306 Shire Road,,,Route 53; Typekit By Adobe; Hotjar; Google Tag Manager; Google Analytics; Piwik; Google Apps; HubSpot; Facebook Advertiser; Optimizely,,,United States,,,,,,,America/New_York,,,50900485,,,goodunited.io,2014,GoodUnitedio,,,,,"Nonprofit Donor Solutions. Donors aren’t in your inbox, they’re on social. Our blend of data science and human judgment allows us to create personal and conversational messaging experiences that reach your donors and drive results.",1000000,,,,Computer Software,,,,false,,11908784,,,Bo Peponis,,
4489397467,,2020-09-18 01:19,,,10001,,,pickspaceplus.com,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.495658398,,,,,https://www.facebook.com/pickspace,2020-09-18 01:19,Pickspace+ is the most beautiful piece of software to manage profitable coworking spaces with. Pickspace+ software will help you manage your spaces & community,,New York,Pickspace Plus > Coworking Space Software,0,,,,,,,,,Bo Peponis,,,,,2020-09-18 01:19,NY,,https://www.linkedin.com/company/pickspace,,Bo Peponis,0,,,,,,,,,,106 West 32nd Street,,,Google Cloud; Go Squared; Facebook Connect; Google Analytics; Instagram,,,United States,,,,,,,America/New_York,,,50900485,,,pickspaceplus.com,2016,_pickspace_,,,,,Pickspace+ is the most beautiful piece of software to manage profitable coworking spaces with. Pickspace+ software will help you manage your spaces & community,,,,,,,,,false,,11908784,,,Bo Peponis,,
4489397468,,2020-09-22 13:54,,,,,,helloraye.com,,,,,,,25,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-09-18 01:19,A discovery and collaboration platform that connects the professional design community and furniture brands,,,Hello Raye,0,,,,,,,,,Bo Peponis,,,,,2020-09-18 01:19,IL,,https://www.linkedin.com/company/helloraye,,Bo Peponis,0,,,,,,,,,,,,,Microsoft Office 365; Google Analytics; Godaddy Nameserver; Google Apps,,,United States,,,,,,,America/Chicago,,,50900485,,,helloraye.com,2019,IncRaye,,,,,A discovery and collaboration platform that connects the professional design community and furniture brands,,,,,,,,,false,,11908784,,,Bo Peponis,,
4490302242,,2020-10-21 13:20,,,30303,,,myporter.com,,,,,,,50,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://facebook.com/myporterstorage,2020-09-18 01:20,"MyPorter is your Atlanta storage solution leader. We offer climate-controlled, full-service storage that includes free pickup, transport, and re-delivery.",,Atlanta,MyPorter,0,,,,,,4045495106,,,Bo Peponis,,,,,2020-09-18 01:20,GA,,https://www.linkedin.com/company/myporter,,Bo Peponis,0,,,,,,,,,,151 Ted Turner Drive Northwest,,,Apache; Google Maps; Zopim; Ubuntu; Wordpress; Google Tag Manager; Google Analytics; Piwik; Google Apps; Bing Advertiser; HubSpot; Facebook Advertiser,,,United States,,,,,,,America/New_York,,,50900485,,,myporter.com,2015,MyPorterStorage,,,,,"MyPorter is your Atlanta storage solution leader. We offer climate-controlled, full-service storage that includes free pickup, transport, and re-delivery.",1000000,,,,Consumer Services,,,,false,,11908784,,,Bo Peponis,,
4489397472,,2020-09-18 01:20,,,37932,,,vendorregistry.com,,,,,,,25,,,,,,,,,,,,,,,,,,,,0.495658398,,,,,https://facebook.com/vendorregistry,2020-09-18 01:20,"We help local governments streamline procurement processes through an integrated, online platform. We help vendors get registered with and get leads for local governments in the areas they serve.",,Knoxville,Vendor Registry,0,,,,,,844-247-4220,,,Bo Peponis,,,,,2020-09-18 01:20,TN,,https://www.linkedin.com/company/vendor-registry,1.8M,Bo Peponis,0,,,,,,,,,,2700 WILLIAMS BEND RD,,,Youtube; Mailchimp; Ubuntu; Wordpress; Mandrill; Godaddy Nameserver; Mailgun; Apache; Google Analytics; Piwik; Google Apps; HubSpot; Drift; Google Tag Manager,,,United States,,,,,,,America/New_York,,,50900485,,,vendorregistry.com,2012,VendorRegistry,,,,,"We help local governments streamline procurement processes through an integrated, online platform. We help vendors get registered with and get leads for local governments in the areas they serve.",10000000,,,,Computer Software,,,,false,,11908784,,,Bo Peponis,,
4489397473,,2020-09-21 15:12,,,07086,,,quinncia.io,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://facebook.com/quinncia.io,2020-09-18 01:20,"Quinncia creates a two-way transparency between students and employers for efficient hiring. Our automated interviews, similar to a Skype interview with Siri, help student’s highlight their personality and abilities. Hiring managers are interviewed to give insights to job expectations and company culture.",,Boston,Quinncia Inc.,0,,,,,,,,,Bo Peponis,,,,,2020-09-18 01:20,MA,,https://www.linkedin.com/company/quinncia,560.0K,Bo Peponis,0,,,,,,,,,,,,,Namecheap Dns; Google Analytics; Mandrill; Piwik; Google Apps,,,United States,,,,,,,America/New_York,,,50900485,,,quinncia.io,2015,quinncia,,,,,"Quinncia creates a two-way transparency between students and employers for efficient hiring. Our automated interviews, similar to a Skype interview with Siri, help student’s highlight their personality and abilities. Hiring managers are interviewed to give insights to job expectations and company culture.",1000000,,,,,,,,false,,11908784,,,Bo Peponis,,
4490302246,,2020-09-18 01:20,,,,,,welcome.thespoke.co,,,,,,,25,,,,,,,,,,,,,,,,,,,,0.495658398,,,,,https://facebook.com/thespokenola,2020-09-18 01:20,,,New Orleans,The Spoke,0,,,,,,,,,Bo Peponis,,,,,2020-09-18 01:20,LA,,https://www.linkedin.com/company/the-spoke,,Bo Peponis,0,,,,,,,,,,,,,Amazon Simple Email Service; Mailchimp; Fullstory; Mixpanel; WebEngage; Segment; Google Analytics; Google Apps; Facebook Advertiser,,,United States,,,,,,,America/Chicago,,,50900485,,,welcome.thespoke.co,2017,,,,,,Search and store recommendations from friends and influencers that tie into the services you love.,1000000,,,,Computer Software,,,,false,,11908784,,,Bo Peponis,,
4490302934,,2020-09-18 01:20,,,,,,bthere.is,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-09-18 01:20,,,Austin,bthere,0,,,,,,,,,Bo Peponis,,,,,2020-09-18 01:20,TX,,https://www.linkedin.com/company/bthere.is,,Bo Peponis,0,,,,,,,,,,,,,Route 53; Amazon S3; Google Analytics; Google Apps; Amazon Cloudfront; Cloud Flare,,,United States,,,,,,,America/Chicago,,,50900485,,,bthere.is,2016,,,,,,Earn real-world prizes just for hanging out with your friends.,1000000,,,,,,,,false,,11908784,,,Bo Peponis,,
4490293444,,2020-10-20 11:15,,,,,,devv.io,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0.40762347,,,,,,2020-09-18 01:20,The world's most frictionless and scalable blockchain cryptocurrency. The Devcash blockchain provides solutions for Stability • Scalability • Security • Fraud/Theft/Loss protection • Privacy,,,DEVV LTD,0,,,,,,,,,Bo Peponis,,2020-10-20 11:15,,,2020-09-18 01:20,,Zoom Info,,,Bo Peponis,0,,,,,,,,,2020-10-20 11:15,,,,Amazon S3; Shopify; Nginx; Google Analytics; Godaddy Nameserver,,,,,,,,,,,,,50900485,,,devv.io,,DevvioInc,,,,,The world's most frictionless and scalable blockchain cryptocurrency. The Devcash blockchain provides solutions for Stability • Scalability • Security • Fraud/Theft/Loss protection • Privacy,,,,,,,,,false,,11908784,,,Bo Peponis,,
4490293445,,2020-09-26 15:33,,,33138,,,plevo.co,,,,,,,50,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://facebook.com/plevotravel,2020-09-18 01:20,,,Miami,Plevo,0,,,,,,,,,Bo Peponis,,,,,2020-09-18 01:20,FL,,,,Bo Peponis,0,,,,,,,,,,703 Northeast 63rd Street,,,Apache; Shopify; Godaddy Nameserver; Instagram; Piwik; Google Apps; HubSpot; Mailchimp; Amazon Cloudfront; Google Tag Manager; Zendesk; Cloud Flare,,,United States,,,,,,,America/New_York,,,50900485,,,plevo.co,2016,Plevo_,,,,,PLEVO - The World's Most Innovative Smart Luggage,10000000,,,,,,,,false,,11908784,,,Bo Peponis,,
4490302937,,2020-09-20 22:53,,,23219,,,outdooraccess.com,,,,,,,50,,,,,,,,,,,,,,,,,,,,0.495658398,,,,,https://www.facebook.com/outdooraccessinc/,2020-09-18 01:20,,,Richmond,Outdoor Access,0,,,,,, +1 804-916-0578,,,Bo Peponis,,,,,2020-09-18 01:20,VA,,https://www.linkedin.com/company/outdoor-access-inc.,1M,Bo Peponis,0,,,,,,,,,,115 S 15TH ST,,,Microsoft Exchange Online; Mailchimp; Microsoft Office 365; Google Tag Manager; Stripe; Facebook Connect; Google Analytics; Godaddy Nameserver; ASP.Net; Outlook; MaxCDN; Cloud Flare,,,United States,,,,,,,America/New_York,,,50900485,,,outdooraccess.com,2016,outdoor_access,,,,,"Offering short term access to land for hunting, fishing, hiking, camping and more.",10000000,,,,Computer Software,,,STE 300,false,,11908784,,,Bo Peponis,,
4489397477,,2020-10-21 02:32,,,10011,,,wimgo.com,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,http://www.facebook.com/wimgo,2020-09-18 01:20,"Ratings and reviews of leading Technology, Finance, and Healthcare companies. Wimgo is your data-focused resource for hiring top B2B service providers.",,New York,Wimgo,0,,,,,,14054753585,,,Bo Peponis,,,,,2020-09-18 01:20,NY,,https://www.linkedin.com/company/wimgo.com,,Bo Peponis,0,,,,,,,,,,154 W 14th St,,,Wordpress; Dstillery; Rackspace Email; MediaMath; Google Maps; App Nexus; Recaptcha; Cloud Flare; Google Analytics; MaxCDN,,,United States,,,,,,,America/New_York,,,50900485,,,wimgo.com,2008,realwimgo,,,,,"Ratings and reviews of leading Technology, Finance, and Healthcare companies. Wimgo is your data-focused resource for hiring top B2B service providers.",10000000,,,,,,,,false,,11908784,,,Bo Peponis,,
4489397479,,2020-09-18 01:20,,,92101,,,trustandwill.com,,,,,,,50,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://www.facebook.com/trustandwill,2020-09-18 01:20,"Trust & Will is the easiest way to create, edit, store, and share your estate plan. Our mission is to help everyone leave a lasting legacy.",,San Diego,Trust & Will,0,,,,,, +1 800-778-7879,,,Bo Peponis,,,,,2020-09-18 01:20,CA,,https://www.linkedin.com/company/trustandwill,,Bo Peponis,0,,,,,,,,,,961 W Laurel St,,,Route 53; Trustpilot; Hotjar; Wordpress; Google Tag Manager; Express; Bing Advertiser; Facebook Advertiser; Salesforce; Apache; Vimeo; Google Analytics; Twitter Button; Google Apps; Heap,,,United States,,,,,,,America/Los_Angeles,,,50900485,,,trustandwill.com,2017,trustandwill,,,,,"Trust & Will is the easiest way to create, edit, store, and share your estate plan. Our mission is to help everyone leave a lasting legacy.",1000000,,,,Computer Software,,,,false,,11908784,,,Bo Peponis,,
4490302939,,2020-09-18 01:20,,,46032,,,shiftlab.io,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-09-18 01:20,Shiftlab is a SaaS company that offers a scalable workforce optimization platform designed for organizations to maximize performance and employee engagement.,,,Shiftlab,0,,,,,, +1 317-442-1674,,,Bo Peponis,,,,,2020-09-18 01:20,IN,,,,Bo Peponis,0,,,,,,,,,,,,,Gravity Forms; Typekit By Adobe; Apache; Wordpress; Go Squared; Google Analytics; Twitter Button; Google Apps,,,United States,,,,,,,America/Indiana/Indianapolis,,,50900485,,,shiftlab.io,,myshiftlab,,,,,Shiftlab is a SaaS company that offers a scalable workforce optimization platform designed for organizations to maximize performance and employee engagement.,,,,,,,,,false,,11908784,,,Bo Peponis,,
4490302251,,2020-09-22 04:59,,,92617,,,orbeeauto.com,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.495658398,,,,,https://www.facebook.com/orbeeauto,2020-09-18 01:20,"As a unified digital marketing and sales platform for automotive dealerships, Orbee Auto is redefining the way dealerships market and sell cars.",,Irvine,Orbee,0,,,,,, +1 855-949-2049,,,Bo Peponis,,,,,2020-09-18 01:20,CA,,https://www.linkedin.com/company/orbee,,Bo Peponis,0,,,,,,,,,,5251 California Ave,,,Route 53; Apache; Ubuntu; Wordpress; Google Tag Manager; Facebook Connect; Google Analytics; Google Apps; Facebook Advertiser; MaxCDN,,,United States,,,,,,,America/Los_Angeles,,,50900485,,,orbeeauto.com,2015,orbeeauto,,,,,"As a unified digital marketing and sales platform for automotive dealerships, Orbee Auto is redefining the way dealerships market and sell cars.",10000000,,,,,,,,false,,11908784,,,Bo Peponis,,
4490293451,,2020-09-18 01:21,,,11202,,,ridehome.info,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-09-18 01:21,,,,"Ride Home Media, LLC",0,,,,,,,,,Bo Peponis,,,,,2020-09-18 01:21,,,,,Bo Peponis,0,,,,,,,,,,,,,,,,,,,,,,,,,,50900485,,,ridehome.info,,,,,,,,,,,,,,,,,,11908784,,,Bo Peponis,,
4490302252,,2020-09-18 01:21,,,28031,,,petscreening.com,,,,,,,25,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://www.facebook.com/pg/PetScreening,2020-09-18 01:21,PetScreening gives Property Managers and Landlords the ability to screen renters' pets and validate the status of assistance animals.,,Cornelius,Pet Screening Inc,0,,,,,, +1 864-641-7387,,,Bo Peponis,,,,,2020-09-18 01:21,NC,,https://www.linkedin.com/company/petscreening,,Bo Peponis,0,,,,,,,,,,19925 Jetton Rd,,,Youtube; Squarespace; Mailchimp; Typekit By Adobe; Google Tag Manager; Google Analytics; Intercom; Godaddy Nameserver; Piwik; Google Apps; HubSpot; Varnish,,,United States,,,,,,,America/New_York,,,50900485,,,petscreening.com,2017,petscreening,,,,,PetScreening gives Property Managers and Landlords the ability to screen renters' pets and validate the status of assistance animals.,10000000,,,,,,,,false,,11908784,,,Bo Peponis,,
